STATION_ID;POSTAL_CODE_ID;POINT_OF_INTEREST_ID;X_KM_COORD_NU;Y_KM_COORD_NU;N_COORD_NU;E_COORD_NU;HEIGHT_ASL_NU;METHODEN_MS_REGION_ID;METHODEN_MM_REGION_ID;METHODEN_ME_REGION_ID
-1;856402;-1;724491000;275387000;1275386.546;2724491.891;532194;217;227;230
-1;856403;-1;723252000;275783000;1275782.544;2723252.897;531611;217;227;230
-1;856404;-1;724361000;277199000;1277198.504;2724361.908;590628;217;227;230
-1;856405;-1;721726000;275691000;1275690.536;2721726.897;521376;217;227;230
-1;856406;-1;722232000;274316000;1274315.552;2722232.891;478554;217;227;230
-1;856407;-1;722387000;276133000;1276132.528;2722387.900;550953;217;227;230
-1;856408;-1;723158000;277393000;1277392.497;2723158.910;610406;217;227;230
-1;856500;-1;726131000;273351000;1273350.541;2726131.877;499079;217;227;230
-1;856600;-1;727499000;275878000;1275877.516;2727499.877;543751;217;227;230
-1;856602;-1;728146000;273283000;1273282.537;2728146.878;529319;217;227;230
-1;856604;-1;727652000;275083000;1275082.536;2727652.898;518588;217;227;230
-1;856605;-1;725929000;274806000;1274805.532;2725929.881;515251;217;227;230
-1;857000;-1;725823000;269736000;1269735.577;2725823.882;429893;217;227;230
-1;857200;-1;730069000;271312000;1271311.549;2730069.850;551767;217;227;230
-1;857202;-1;730779000;271199000;1271198.549;2730779.845;541917;217;227;230
-1;857203;-1;731114000;273226000;1273225.540;2731114.849;580248;217;227;230
-1;857204;-1;731644000;270567000;1270566.536;2731644.825;507837;217;227;230
-1;857300;-1;730072000;274890000;1274889.507;2730072.858;544715;217;227;230
-1;857302;-1;729049000;274754000;1274753.524;2729049.880;524658;217;227;230
-1;857303;-1;730262000;273675000;1273674.527;2730262.856;569588;217;227;230
-1;857401;-1;732995000;274104000;1274103.519;2732995.799;562749;217;227;230
-1;857402;-1;731960000;275526000;1275525.490;2731960.809;533156;217;227;230
-1;857403;-1;731935000;276318000;1276317.483;2731935.784;501909;217;227;230
-1;857404;-1;732554000;276125000;1276124.481;2732554.782;500530;217;227;230
-1;857500;-1;729022000;268044000;1268043.573;2729022.841;439990;217;227;230
-1;857501;-1;728697000;266876000;1266875.587;2728697.836;442388;217;227;230
-1;857600;-1;729183000;269777000;1269776.554;2729183.852;443245;217;227;230
-1;857700;-1;727788000;264168000;1264167.619;2727788.821;583068;217;227;230
-1;858000;-1;739889000;267942000;1267941.526;2739889.711;446864;217;227;230
-1;858003;-1;739085000;270298000;1270297.516;2739085.721;462935;217;227;230
-1;858005;-1;740798000;265956000;1265955.538;2740798.711;476230;217;227;230
-1;858007;-1;741254000;269132000;1269131.542;2741254.683;442708;217;227;230
-1;858008;-1;737175000;267736000;1267735.528;2737175.701;458650;217;227;230
-1;858100;-1;737699000;266790000;1266789.538;2737699.696;528124;217;227;230
-1;858200;-1;741519000;271224000;1271223.501;2741519.670;465115;217;227;230
-1;858300;-1;731545000;266916000;1266915.582;2731545.801;466878;217;227;230
-1;858301;-1;733807000;266472000;1266471.577;2733807.755;504271;217;227;230
-1;858302;-1;732287000;268522000;1268521.544;2732287.792;465010;217;227;230
-1;858400;-1;731638000;269266000;1269265.537;2731638.815;459160;217;227;230
-1;858401;-1;730614000;269435000;1269434.549;2730614.836;446274;217;227;230
-1;858501;-1;732987000;271175000;1271174.521;2732987.806;534132;217;227;230
-1;858502;-1;734312000;271197000;1271196.520;2734312.787;526812;217;227;230
-1;858504;-1;736134000;272152000;1272151.520;2736134.757;517738;217;227;230
-1;858505;-1;735162000;274540000;1274539.511;2735162.757;503665;217;227;230
-1;858507;-1;734516000;275241000;1275240.503;2734516.762;489721;217;227;230
-1;858508;-1;735856000;273322000;1273321.515;2735856.755;525492;217;227;230
-1;858509;-1;732397000;271692000;1271691.529;2732397.820;551132;217;227;230
-1;858510;-1;733560000;272186000;1272185.534;2733560.808;555730;217;227;230
-1;858600;-1;734612000;268109000;1268108.540;2734612.747;449580;217;227;230
-1;858602;-1;733739000;269887000;1269886.505;2733739.782;478378;217;227;230
-1;858603;-1;735690000;269927000;1269926.524;2735690.752;485155;217;227;230
-1;858605;-1;733869000;267641000;1267640.553;2733869.757;455284;217;227;230
-1;858607;-1;734991000;266947000;1266946.564;2734991.730;511656;217;227;230
-1;858608;-1;736359000;268998000;1268997.524;2736359.731;442625;217;227;230
-1;858609;-1;733791000;268100000;1268099.544;2733791.760;450128;217;227;230
-1;858610;-1;735182000;270381000;1270380.514;2735182.766;482950;217;227;230
-1;858700;-1;737700000;269012000;1269011.506;2737700.717;440004;217;227;230
-1;858800;-1;737043000;264904000;1264903.580;2737043.716;524719;217;227;230
-1;858900;-1;736160000;263028000;1263027.595;2736160.718;476495;217;227;230
-1;859000;-1;745368000;270219000;1270218.513;2745368.687;412283;217;227;230
-1;859200;-1;743137000;272056000;1272055.542;2743137.697;415480;217;227;230
-1;859300;-1;741456000;273136000;1273135.537;2741456.690;407345;217;227;230
-1;859400;-1;739185000;274332000;1274331.500;2739185.712;413634;217;227;230
-1;859500;-1;737022000;275149000;1275148.501;2737022.750;442249;217;227;230
-1;859600;-1;734388000;277166000;1277165.489;2734388.763;422331;217;227;230
-1;859601;-1;734798000;277174000;1277173.495;2734798.758;412099;217;227;230
-1;859700;-1;735914000;276666000;1276665.495;2735914.754;411159;217;227;230
-1;859800;-1;733066000;278081000;1278080.468;2733066.785;411728;217;227;230
-1;859900;-1;745540000;268786000;1268785.513;2745540.679;399768;217;227;230
-1;860000;-1;689093000;250288000;1250287.835;2689093.903;436284;217;227;230
-1;860001;-1;688977000;250167000;1250166.836;2688977.901;437139;217;227;230
-1;860200;-1;690942000;251682000;1251681.815;2690942.913;438537;217;227;230
-1;860300;-1;691964000;248881000;1248880.846;2691964.897;443883;217;227;230
-1;860400;-1;693381000;249389000;1249388.831;2693381.904;455626;217;227;230
-1;860500;-1;696548000;249020000;1249019.812;2696548.907;532089;217;227;230
-1;860600;-1;694443000;247280000;1247279.817;2694443.896;451084;217;227;230
-1;860602;-1;693927000;247103000;1247102.822;2693927.893;444179;217;227;230
-1;860700;-1;700259000;243783000;1243782.754;2700259.890;506261;217;227;230
-1;860800;-1;704544000;236328000;1236327.791;2704544.836;514426;221;228;231
-1;861000;-1;696575000;245042000;1245041.793;2696575.888;461637;217;227;230
-1;861001;-1;696569000;245153000;1245152.793;2696569.888;462000;217;227;230
-1;861300;-1;697475000;244738000;1244737.788;2697475.889;472911;217;227;230
-1;861400;-1;699685000;241936000;1241935.781;2699685.894;503895;217;227;230
-1;861402;-1;698787000;242708000;1242707.779;2698787.892;504675;217;227;230
-1;861500;-1;698630000;246614000;1246613.797;2698630.912;557531;217;227;230
-1;861502;-1;697776000;247920000;1247919.795;2697776.902;538869;217;227;230
-1;861600;-1;696273000;243169000;1243168.799;2696273.875;440561;217;227;230
-1;861700;-1;696873000;240851000;1240850.797;2696873.862;441393;217;227;230
-1;861800;-1;697098000;236450000;1236449.819;2697098.858;535261;221;228;231
-1;862000;-1;702622000;242346000;1242345.777;2702622.884;550886;217;227;230
-1;862001;-1;702304000;241779000;1241778.779;2702304.876;529769;217;227;230
-1;862300;-1;703721000;243245000;1243244.774;2703721.869;558695;217;227;230
-1;862400;-1;701568000;240793000;1240792.775;2701568.870;543542;217;227;230
-1;862500;-1;699936000;240204000;1240203.787;2699936.859;472655;217;227;230
-1;862600;-1;701971000;238863000;1238862.782;2701971.859;510942;217;227;230
-1;862700;-1;699911000;237381000;1237380.797;2699911.852;497346;221;228;231
-1;863000;-1;707170000;234906000;1234905.778;2707170.818;466962;221;228;231
-1;863200;-1;706914000;236153000;1236152.785;2706914.822;511843;221;228;231
-1;863300;-1;703035000;234851000;1234850.801;2703035.825;504783;221;228;231
-1;863400;-1;701023000;234308000;1234307.802;2701023.821;484835;221;228;231
-1;863500;-1;706672000;237265000;1237264.783;2706672.841;516881;221;228;231
-1;863600;-1;711708000;237160000;1237159.789;2711708.818;620205;221;228;231
-1;863700;-1;712599000;236065000;1236064.798;2712599.806;618985;221;228;231
-1;863800;-1;715795000;236490000;1236489.768;2715795.798;755554;221;228;231
-1;864000;-1;704957000;231697000;1231696.784;2704957.807;415298;221;228;231
-1;864003;-1;703283000;230002000;1230001.798;2703283.808;407185;221;228;231
-1;864500;-1;705776000;232125000;1232124.782;2705776.804;420493;221;228;231
-1;864600;-1;709652000;232297000;1232296.765;2709652.786;429306;221;228;231
-1;870000;-1;687009000;241746000;1241745.817;2687009.848;499008;217;227;230
-1;870200;-1;686021000;244217000;1244216.806;2686021.876;478693;217;227;230
-1;870201;-1;686091000;243919000;1243918.811;2686091.871;483604;217;227;230
-1;870300;-1;687490000;239860000;1239859.830;2687490.842;441927;217;227;230
-1;870400;-1;688938000;238222000;1238221.829;2688938.823;481168;217;227;230
-1;870600;-1;691064000;236396000;1236395.845;2691064.837;442829;217;227;230
-1;870700;-1;693952000;235669000;1235668.824;2693952.864;457353;217;227;230
-1;870800;-1;695222000;234557000;1234556.822;2695222.869;442451;221;228;231
-1;871200;-1;697558000;232997000;1232996.818;2697558.848;422097;221;228;231
-1;871300;-1;699709000;232644000;1232643.811;2699709.811;430339;221;228;231
-1;871400;-1;702116000;233128000;1233127.805;2702116.806;439458;221;228;231
-1;871500;-1;710079000;230978000;1230977.763;2710079.792;439136;221;228;231
-1;871600;-1;714161000;231727000;1231726.786;2714161.808;409693;221;228;231
-1;871700;-1;718609000;228779000;1228778.784;2718609.794;410341;220;228;231
-1;871800;-1;722037000;224444000;1224443.752;2722037.786;422148;220;228;231
-1;872200;-1;720218000;230389000;1230388.734;2720218.752;442812;220;228;231
-1;872300;-1;722305000;226840000;1226839.776;2722305.783;437284;220;228;231
-1;872302;-1;722467000;228052000;1228051.788;2722467.781;479124;220;228;231
-1;872500;-1;718195000;233058000;1233057.785;2718195.774;579739;221;228;231
-1;872502;-1;718615000;234804000;1234803.774;2718615.766;729430;221;228;231
-1;872600;-1;721380000;235915000;1235914.770;2721380.762;790017;221;228;231
-1;872700;-1;719217000;236717000;1236716.778;2719217.764;843699;221;228;231
-1;873000;-1;716846000;231655000;1231654.794;2716846.800;410213;221;228;231
-1;873200;-1;714169000;233380000;1233379.799;2714169.827;498483;221;228;231
-1;873300;-1;712271000;233257000;1233256.777;2712271.795;481237;221;228;231
-1;873400;-1;709424000;233759000;1233758.770;2709424.778;487884;221;228;231
-1;873500;-1;715740000;233877000;1233876.791;2715740.814;563038;221;228;231
-1;873502;-1;717339000;236469000;1236468.764;2717339.790;983911;221;228;231
-1;873700;-1;719831000;232585000;1232584.768;2719831.751;595716;220;228;231
-1;873800;-1;720698000;233052000;1233051.779;2720698.755;718164;220;228;231
-1;873900;-1;722041000;231399000;1231398.780;2722041.763;746221;220;228;231
-1;875000;-1;723530000;211439000;1211438.700;2723530.774;480120;221;228;231
-1;875002;-1;722583000;212322000;1212321.717;2722583.770;523661;221;228;231
-1;875003;-1;714823000;209302000;1209301.761;2714823.704;848000;221;228;231
-1;875100;-1;711943000;194451000;1194450.705;2711943.683;1351751;221;228;231
-1;875200;-1;723456000;217838000;1217837.726;2723456.763;435972;221;228;231
-1;875300;-1;724125000;216979000;1216978.710;2724125.763;441149;221;228;231
-1;875400;-1;722850000;213507000;1213506.728;2722850.770;463940;221;228;231
-1;875500;-1;724753000;210434000;1210433.682;2724753.776;479215;221;228;231
-1;875600;-1;724844000;208036000;1208035.682;2724844.699;519606;221;228;231
-1;875700;-1;728045000;220225000;1220224.737;2728045.785;732989;221;228;231
-1;875800;-1;730109000;219858000;1219857.734;2730109.789;651080;221;228;231
-1;876200;-1;724241000;206088000;1206087.692;2724241.659;537680;221;228;231
-1;876202;-1;723876000;207481000;1207480.685;2723876.693;718086;221;228;231
-1;876203;-1;725375000;206715000;1206714.690;2725375.669;608898;221;228;231
-1;876500;-1;730348000;204980000;1204979.719;2730348.661;805854;221;228;231
-1;876600;-1;731928000;202474000;1202473.726;2731928.670;853366;221;228;231
-1;876700;-1;731890000;197954000;1197953.699;2731890.678;983404;221;228;231
-1;877200;-1;722976000;205214000;1205213.690;2722976.648;560081;221;228;231
-1;877300;-1;723193000;204681000;1204680.687;2723193.648;570291;221;228;231
-1;877400;-1;722214000;204113000;1204112.675;2722214.644;572432;221;228;231
-1;877500;-1;721700000;202617000;1202616.664;2721700.645;568772;221;228;231
-1;877501;-1;721593000;202998000;1202997.663;2721593.642;577784;221;228;231
-1;877502;-1;721530000;202303000;1202302.661;2721530.645;590913;221;228;231
-1;877700;-1;721218000;201275000;1201274.651;2721218.644;589888;221;228;231
-1;877702;-1;720925000;200680000;1200679.647;2720925.643;599278;221;228;231
-1;878200;-1;719856000;199350000;1199349.643;2719856.653;624878;221;228;231
-1;878300;-1;718791000;197749000;1197748.635;2718791.660;655453;221;228;231
-1;878400;-1;718623000;199993000;1199992.660;2718623.651;1324648;221;228;231
-1;880000;-1;685187000;238461000;1238460.882;2685187.849;462527;217;227;230
-1;880200;-1;683560000;241988000;1241987.844;2683560.859;489444;217;227;230
-1;880300;-1;684243000;240281000;1240280.854;2684243.855;448461;217;227;230
-1;880400;-1;691355000;233259000;1233258.862;2691355.855;454691;221;228;231
-1;880500;-1;695538000;229211000;1229210.819;2695538.821;452071;221;228;231
-1;880600;-1;697789000;228754000;1228753.841;2697789.814;406171;221;228;231
-1;880700;-1;699910000;229054000;1229053.811;2699910.817;411509;221;228;231
-1;880800;-1;701680000;228558000;1228557.811;2701680.809;423534;221;228;231
-1;881000;-1;687942000;234518000;1234517.894;2687942.855;463476;217;227;230
-1;881001;-1;687678000;235112000;1235111.897;2687678.857;409332;217;227;230
-1;881500;-1;686847000;233524000;1233523.890;2686847.865;642106;217;227;230
-1;881600;-1;688531000;230083000;1230082.853;2688531.835;707125;221;228;231
-1;882000;-1;693112000;231520000;1231519.834;2693112.857;440339;221;228;231
-1;882400;-1;691321000;227762000;1227761.835;2691321.837;711280;221;228;231
-1;882500;-1;692975000;225755000;1225754.824;2692975.818;732503;221;228;231
-1;883200;-1;696888000;227608000;1227607.840;2696888.801;559760;221;228;231
-1;883202;-1;698043000;228028000;1228027.848;2698043.829;524279;221;228;231
-1;883300;-1;694102000;227743000;1227742.831;2694102.830;619135;221;228;231
-1;883400;-1;696657000;225796000;1225795.849;2696657.784;744610;221;228;231
-1;883500;-1;699047000;226981000;1226980.854;2699047.813;693114;221;228;231
-1;883600;-1;697629000;222794000;1222793.877;2697629.770;877309;221;228;231
-1;884000;-1;699256000;220642000;1220641.871;2699256.738;879800;221;228;231
-1;884002;-1;698258000;218422000;1218421.833;2698258.741;913338;221;228;231
-1;884100;-1;701418000;219065000;1219064.845;2701418.740;896897;221;228;231
-1;884200;-1;703589000;212819000;1212818.798;2703589.734;924526;221;228;231
-1;884300;-1;701953000;210701000;1210700.813;2701953.717;1077069;221;228;231
-1;884400;-1;704427000;217064000;1217063.817;2704427.744;891189;221;228;231
-1;884500;-1;706353000;214499000;1214498.790;2706353.739;898954;221;228;231
-1;884600;-1;702939000;220811000;1220810.847;2702939.765;893143;221;228;231
-1;884700;-1;701489000;224270000;1224269.872;2701489.791;865069;221;228;231
-1;884900;-1;696801000;213347000;1213346.815;2696801.708;1019127;221;228;231
-1;885200;-1;705391000;227607000;1227606.809;2705391.782;431523;221;228;231
-1;885300;-1;707302000;227765000;1227764.796;2707302.790;411482;221;228;231
-1;885400;-1;710679000;226034000;1226033.797;2710679.807;443563;221;228;231
-1;885402;-1;708609000;226447000;1226446.795;2708609.799;433889;221;228;231
-1;885500;-1;710216000;227809000;1227808.768;2710216.805;422455;221;228;231
-1;885600;-1;713934000;229014000;1229013.775;2713934.788;409521;221;228;231
-1;885700;-1;710829000;220264000;1220263.831;2710829.757;738763;221;228;231
-1;885800;-1;712640000;217724000;1217723.834;2712640.728;916506;221;228;231
-1;886200;-1;713322000;225891000;1225890.782;2713322.801;425638;221;228;231
-1;886300;-1;714611000;225972000;1225971.777;2714611.799;419403;221;228;231
-1;886400;-1;716773000;225478000;1225477.771;2716773.793;430403;221;228;231
-1;886500;-1;720266000;223459000;1223458.751;2720266.776;425855;221;228;231
-1;886600;-1;722988000;221588000;1221587.743;2722988.783;422852;221;228;231
-1;886700;-1;722544000;220763000;1220762.748;2722544.757;435030;221;228;231
-1;886800;-1;723094000;219481000;1219480.741;2723094.758;429678;221;228;231
-1;887200;-1;726012000;221839000;1221838.754;2726012.801;427131;220;228;231
-1;887300;-1;729575000;223408000;1223407.787;2729575.769;919380;220;228;231
-1;887400;-1;731846000;219785000;1219784.756;2731846.801;486459;221;228;231
-1;887700;-1;734839000;219475000;1219474.611;2734839.683;431511;221;228;231
-1;887800;-1;735011000;221378000;1221377.723;2735011.692;450271;221;228;231
-1;887900;-1;751419000;212028000;1212027.780;2751419.625;486752;223;229;231
-1;888000;-1;742248000;220898000;1220897.750;2742248.735;427273;221;228;231
-1;888101;-1;740320000;222268000;1222267.800;2740320.831;823451;221;228;231
-1;888106;-1;743820000;220223000;1220222.737;2743820.681;439903;221;228;231
-1;888200;-1;737461000;219544000;1219543.668;2737461.820;427946;221;228;231
-1;888300;-1;736696000;218940000;1218939.649;2736696.762;567905;221;228;231
-1;888400;-1;738137000;218305000;1218304.685;2738137.806;720763;221;228;231
-1;888500;-1;739753000;219539000;1219538.699;2739753.820;435585;221;228;231
-1;888600;-1;748557000;212677000;1212676.730;2748557.666;778745;223;229;231
-1;888700;-1;750710000;212595000;1212594.763;2750710.634;494304;223;229;231
-1;888800;-1;749997000;213842000;1213841.751;2749997.653;493503;223;229;231
-1;888900;-1;748855000;213716000;1213715.723;2748855.661;532331;223;229;231
-1;889000;-1;744598000;217569000;1217568.717;2744598.654;448817;221;228;231
-1;889200;-1;744783000;219086000;1219085.718;2744783.660;447119;221;228;231
-1;889300;-1;746721000;216610000;1216609.744;2746721.660;465931;221;228;231
-1;889400;-1;745388000;215681000;1215680.731;2745388.651;690655;221;228;231
-1;889500;-1;744027000;216159000;1216158.727;2744027.638;756150;221;228;231
-1;889600;-1;742295000;217439000;1217438.708;2742295.633;966762;221;228;231
-1;889700;-1;741648000;216979000;1216978.709;2741648.623;1216009;221;228;231
-1;889800;-1;740211000;217364000;1217363.707;2740211.687;1358594;221;228;231
-1;890200;-1;674425000;248778000;1248777.875;2674425.957;410617;217;227;230
-1;890300;-1;675882000;245429000;1245428.862;2675882.870;469194;216;227;230
-1;890400;-1;675627000;243412000;1243411.856;2675627.856;543431;216;227;230
-1;890500;-1;674182000;241350000;1241349.796;2674182.877;564156;216;227;230
-1;890502;-1;675653000;241813000;1241812.794;2675653.829;677987;216;227;230
-1;890503;-1;674250000;241307000;1241306.799;2674250.875;568343;216;227;230
-1;890600;-1;677920000;241399000;1241398.795;2677920.842;532447;217;227;230
-1;890700;-1;678220000;243404000;1243403.825;2678220.829;541535;217;227;230
-1;890800;-1;676344000;238932000;1238931.835;2676344.835;498191;217;227;230
-1;890900;-1;675346000;237885000;1237884.853;2675346.829;468037;217;227;230
-1;891000;-1;676542000;236867000;1236866.855;2676542.814;493119;217;227;230
-1;891100;-1;680040000;233079000;1233078.865;2680040.842;582676;217;227;230
-1;891200;-1;674407000;235256000;1235255.873;2674407.827;439479;217;227;230
-1;891300;-1;673166000;237063000;1237062.884;2673166.831;415170;217;227;230
-1;891400;-1;679198000;235736000;1235735.837;2679198.843;696808;217;227;230
-1;891402;-1;679405000;237436000;1237435.841;2679405.832;616788;217;227;230
-1;891500;-1;682804000;233251000;1233250.890;2682804.829;609750;217;227;230
-1;891600;-1;672299000;238892000;1238891.890;2672299.840;407154;216;227;230
-1;891700;-1;672041000;240581000;1240580.891;2672041.845;448996;216;227;230
-1;891800;-1;671175000;241642000;1241641.890;2671175.849;398040;216;227;230
-1;891900;-1;669961000;240787000;1240786.918;2669961.833;382750;216;227;230
-1;892500;-1;684190000;231265000;1231264.868;2684190.815;622772;217;227;230
-1;892600;-1;682472000;231385000;1231384.876;2682472.807;581239;217;227;230
-1;892602;-1;680059000;231592000;1231591.862;2680059.826;549866;217;227;230
-1;892603;-1;680289000;230650000;1230649.862;2680289.811;520161;217;227;230
-1;893200;-1;677676000;233202000;1233201.854;2677676.817;480522;217;227;230
-1;893300;-1;674881000;231984000;1231983.874;2674881.796;402895;217;227;230
-1;893400;-1;677489000;230725000;1230724.859;2677489.801;428654;217;227;230
-1;894200;-1;686152000;236743000;1236742.887;2686152.848;463616;217;227;230
-1;895100;-1;673725000;251625000;1251624.937;2673725.955;385296;217;227;230
-1;895200;-1;675777000;250094000;1250093.894;2675777.948;393161;217;227;230
-1;895300;-1;672705000;250734000;1250733.946;2672705.941;391895;217;227;230
-1;895301;-1;672841000;251060000;1251059.937;2672841.948;388651;217;227;230
-1;895302;-1;673942000;250138000;1250137.914;2673942.952;389594;217;227;230
-1;895400;-1;673326000;252833000;1252832.951;2673326.956;403049;217;227;230
-1;895500;-1;672323000;253311000;1253310.979;2672323.936;411402;217;227;230
-1;895600;-1;668768000;253979000;1253978.977;2668768.947;411960;216;227;230
-1;895700;-1;669949000;252872000;1252871.978;2669949.941;402997;216;227;230
-1;896200;-1;671540000;249342000;1249341.922;2671540.914;499716;216;227;230
-1;896400;-1;671051000;246894000;1246893.856;2671051.881;478819;216;227;230
-1;896500;-1;670352000;245471000;1245470.858;2670352.864;541989;216;227;230
-1;896600;-1;672093000;243532000;1243531.859;2672093.866;590639;216;227;230
-1;896700;-1;669801000;246579000;1246578.866;2669801.880;558306;216;227;230
-1;900000;-1;746055000;254371000;1254370.573;2746055.589;671323;220;228;231
-1;900100;-1;745699000;254218000;1254217.576;2745699.596;669725;220;228;231
-1;900400;-1;746280000;254609000;1254608.569;2746280.584;668590;220;228;231
-1;900600;-1;747630000;255198000;1255197.572;2747630.567;676269;220;228;231
-1;900700;-1;747017000;255149000;1255148.566;2747017.573;660718;220;228;231
-1;900800;-1;747198000;256071000;1256070.558;2747198.573;668604;220;228;231
-1;901000;-1;746247000;255928000;1255927.557;2746247.584;744483;220;228;231
-1;901100;-1;747531000;253625000;1253624.594;2747531.575;856032;220;228;231
-1;901200;-1;745457000;252920000;1252919.594;2745457.601;755676;220;228;231
-1;901300;-1;744612000;253857000;1253856.584;2744612.618;668421;220;228;231
-1;901400;-1;743170000;252523000;1252522.626;2743170.631;647951;220;228;231
-1;901500;-1;740967000;252144000;1252143.669;2740967.659;644613;220;228;231
-1;901600;-1;748686000;256175000;1256174.596;2748686.595;656144;220;228;231
-1;903000;-1;741933000;254080000;1254079.619;2741933.665;650217;220;228;231
-1;903003;-1;743145000;254376000;1254375.590;2743145.651;620135;220;228;231
-1;903200;-1;743760000;256250000;1256249.594;2743760.657;704375;220;228;231
-1;903300;-1;751594000;257687000;1257686.596;2751594.578;612959;220;228;231
-1;903400;-1;753175000;256560000;1256559.585;2753175.545;817399;222;228;231
-1;903500;-1;755900000;257003000;1257002.571;2755900.484;827768;222;228;231
-1;903600;-1;756265000;257800000;1257799.579;2756265.467;809063;222;228;231
-1;903700;-1;750848000;254693000;1254692.595;2750848.553;747773;222;228;231
-1;903800;-1;754376000;254922000;1254921.565;2754376.533;968993;222;228;231
-1;904200;-1;751273000;253221000;1253220.595;2751273.558;929819;222;228;231
-1;904300;-1;752921000;252536000;1252535.600;2752921.544;892360;222;228;231
-1;904400;-1;755199000;253653000;1253652.572;2755199.499;968493;222;228;231
-1;905000;-1;748915000;244032000;1244031.631;2748915.614;780430;220;228;231
-1;905002;-1;753143000;244445000;1244444.638;2753143.544;884546;220;228;231
-1;905003;-1;745354000;246335000;1246334.620;2745354.665;766981;220;228;231
-1;905005;-1;750430000;245819000;1245818.631;2750430.593;927130;220;228;231
-1;905006;-1;750672000;243100000;1243099.651;2750672.572;806130;220;228;231
-1;905007;-1;747903000;246810000;1246809.593;2747903.644;890434;220;228;231
-1;905200;-1;745540000;250819000;1250818.584;2745540.629;828543;220;228;231
-1;905300;-1;747231000;250635000;1250634.584;2747231.626;826994;220;228;231
-1;905400;-1;745972000;248217000;1248216.566;2745972.670;790845;220;228;231
-1;905500;-1;749672000;248952000;1248951.639;2749672.597;844564;222;228;231
-1;905600;-1;752177000;247676000;1247675.641;2752177.561;930735;222;228;231
-1;905700;-1;750902000;241581000;1241580.679;2750902.546;842008;220;228;231
-1;905702;-1;750976000;240652000;1240651.680;2750976.560;837322;220;228;231
-1;905703;-1;750377000;238980000;1238979.667;2750377.602;873288;220;228;231
-1;905800;-1;752580000;240778000;1240777.662;2752580.539;932511;220;228;231
-1;906200;-1;744807000;251474000;1251473.598;2744807.622;791077;220;228;231
-1;906300;-1;743859000;248825000;1248824.594;2743859.670;820785;220;228;231
-1;906400;-1;741987000;247200000;1247199.652;2741987.676;791000;220;228;231
-1;910000;-1;738954000;249939000;1249938.675;2738954.703;773507;220;228;231
-1;910200;-1;738826000;249844000;1249843.676;2738826.704;772399;220;228;231
-1;910300;-1;736353000;245980000;1245979.680;2736353.719;932654;220;228;231
-1;910400;-1;739397000;246729000;1246728.677;2739397.693;819530;220;228;231
-1;910500;-1;735040000;243492000;1243491.683;2735040.701;834520;221;228;231
-1;910700;-1;739231000;242027000;1242026.671;2739231.679;822350;220;228;231
-1;910800;-1;744106000;243601000;1243600.623;2744106.673;899891;220;228;231
-1;910802;-1;746220000;244124000;1244123.621;2746220.654;881336;220;228;231
-1;910803;-1;742883000;242467000;1242466.627;2742883.678;893614;220;228;231
-1;911200;-1;736063000;249529000;1249528.692;2736063.727;805161;220;228;231
-1;911300;-1;732876000;248497000;1248496.686;2732876.699;819295;221;228;231
-1;911400;-1;730866000;246929000;1246928.668;2730866.673;757674;221;228;231
-1;911500;-1;732555000;244452000;1244451.654;2732555.691;814101;221;228;231
-1;911600;-1;731571000;250777000;1250776.682;2731571.685;769418;221;228;231
-1;912200;-1;728156000;246976000;1246975.682;2728156.709;764788;221;228;231
-1;912202;-1;729326000;245533000;1245532.688;2729326.694;744782;221;228;231
-1;912300;-1;728735000;248806000;1248805.675;2728735.705;806531;221;228;231
-1;912500;-1;728257000;243665000;1243664.711;2728257.721;651655;221;228;231
-1;912600;-1;727812000;245289000;1245288.692;2727812.714;632412;221;228;231
-1;912700;-1;731557000;242456000;1242455.702;2731557.686;757837;221;228;231
-1;920000;-1;737091000;253192000;1253191.702;2737091.704;638155;220;228;231
-1;920002;-1;737987000;253306000;1253305.697;2737987.706;648999;220;228;231
-1;920100;-1;736723000;252991000;1252990.705;2736723.700;638380;220;228;231
-1;920300;-1;732739000;255607000;1255606.716;2732739.723;606629;221;228;231
-1;920400;-1;738349000;255821000;1255820.679;2738349.708;705095;220;228;231
-1;920500;-1;739272000;259068000;1259067.631;2739272.688;627870;220;228;231
-1;921200;-1;736964000;256182000;1256181.682;2736964.710;624333;220;228;231
-1;921300;-1;736705000;260334000;1260333.629;2736705.734;542294;217;227;230
-1;921400;-1;732766000;265252000;1265251.604;2732766.771;456110;217;227;230
-1;921402;-1;732726000;265354000;1265353.604;2732726.772;456588;217;227;230
-1;921500;-1;732576000;264919000;1264918.606;2732576.772;455057;217;227;230
-1;921502;-1;729854000;265383000;1265382.620;2729854.804;463589;217;227;230
-1;921600;-1;734402000;265664000;1265663.596;2734402.730;540632;217;227;230
-1;921602;-1;734439000;263468000;1263467.605;2734439.728;570619;217;227;230
-1;921700;-1;730632000;263747000;1263746.634;2730632.768;558846;217;227;230
-1;922000;-1;735921000;262084000;1262083.611;2735921.733;493372;217;227;230
-1;922300;-1;732294000;262714000;1262713.626;2732294.751;576763;217;227;230
-1;922301;-1;733303000;262984000;1262983.613;2733303.746;503962;217;227;230
-1;922500;-1;738997000;261880000;1261879.589;2738997.689;560464;217;227;230
-1;922501;-1;740484000;261341000;1261340.587;2740484.673;575513;217;227;230
